Userid	Notification id	Type	Category	Title	Action	Lat	Lng	Timestamp
"YtJfDaNh"	"0"	"survey"	"announcement"	"bar1"	"history"	"61.50166141272211"	"23.757579792785755"	"2017-09-14 21:15:00.000"
"EOyK8cyM"	"0"	"advert"	"non-commercial"	"bar1"	"history"	"61.49889064680191"	"23.735244392542374"	"2017-09-14 21:52:00.000"
"ONAEO0TI"	"0"	"survey"	"event"	"bar1"	"swipe_away"	"61.49114511762835"	"23.74800719845688"	"2017-09-14 19:27:00.000"
"8iIEZGEz"	"0"	"survey"	"event"	"bar1"	"history"	"61.49418273284659"	"23.766219297926106"	"2017-09-14 18:58:00.000"
"VPHYi7uV"	"0"	"data"	"announcement"	"bar1"	"show"	"61.494901550703716"	"23.754585803670068"	"2017-09-14 16:20:00.000"
"BBQb8vEz"	"0"	"advert"	"announcement"	"bar1"	"history"	"61.50291289343753"	"23.766742831845455"	"2017-09-14 20:32:00.000"
"TqmjbbMb"	"0"	"data"	"announcement"	"bar1"	"history"	"61.495072299856425"	"23.754401277259888"	"2017-09-14 17:10:00.000"
"Gl6rGhHo"	"0"	"advert"	"commercial"	"bar1"	"answer"	"61.50155524614387"	"23.772138656133595"	"2017-09-14 18:56:00.000"
"X864pcd9"	"0"	"advert"	"commercial"	"bar1"	"close"	"61.49888314753574"	"23.76461717632542"	"2017-09-14 20:08:00.000"
"A1VjfAx9"	"0"	"survey"	"announcement"	"bar1"	"history"	"61.491692939365294"	"23.73696101252255"	"2017-09-14 17:17:00.000"
"TZjMF3Hj"	"0"	"survey"	"announcement"	"bar1"	"trigger"	"61.49950147839781"	"23.76282432291353"	"2017-09-14 18:44:00.000"
"S5QGrMnA"	"0"	"survey"	"event"	"bar1"	"close"	"61.50304588438599"	"23.734213576853314"	"2017-09-14 16:06:00.000"
"6ScwXLF3"	"0"	"data"	"event"	"bar1"	"read"	"61.49682897826505"	"23.756414669026604"	"2017-09-14 20:53:00.000"
"C217ruLv"	"0"	"advert"	"non-commercial"	"bar1"	"answer"	"61.495959419975186"	"23.77192181180088"	"2017-09-14 20:58:00.000"
"n5R6oEWw"	"0"	"survey"	"event"	"bar1"	"read"	"61.497054797643884"	"23.772770318957804"	"2017-09-14 19:51:00.000"
"fQx0HCQa"	"0"	"data"	"event"	"bar1"	"close"	"61.49049453061709"	"23.749664126311526"	"2017-09-14 20:15:00.000"
"OoYffwV6"	"0"	"advert"	"non-commercial"	"bar1"	"show"	"61.50219930167474"	"23.766121140021717"	"2017-09-14 20:25:00.000"
"Ma0cEt3D"	"0"	"data"	"announcement"	"bar1"	"show"	"61.50038627770753"	"23.749991313944903"	"2017-09-14 16:00:00.000"
"mMzBBkE7"	"0"	"advert"	"non-commercial"	"bar1"	"answer"	"61.500576384868204"	"23.764959658921583"	"2017-09-14 18:42:00.000"
"GfQXbXgV"	"0"	"data"	"non-commercial"	"bar1"	"history"	"61.49207716298622"	"23.7483449033477"	"2017-09-14 21:35:00.000"
"sm4QHsXV"	"0"	"data"	"announcement"	"bar1"	"trigger"	"61.500762044240666"	"23.752069363476764"	"2017-09-14 21:11:00.000"
"j2OvFyFn"	"0"	"data"	"event"	"bar1"	"show"	"61.49175408622448"	"23.762504472812573"	"2017-09-14 21:03:00.000"
"Z3jNYa3S"	"0"	"data"	"event"	"bar1"	"trigger"	"61.501759023234754"	"23.736105863148786"	"2017-09-14 20:45:00.000"
"z3QiGGU0"	"0"	"data"	"commercial"	"bar1"	"swipe_away"	"61.49304889961623"	"23.768948888894155"	"2017-09-14 20:51:00.000"
"iN3gXieG"	"0"	"data"	"commercial"	"bar1"	"close"	"61.49107790981491"	"23.745427934333698"	"2017-09-14 19:42:00.000"
"iuwwzXlc"	"0"	"survey"	"announcement"	"bar1"	"swipe_away"	"61.49607690907434"	"23.73467214751598"	"2017-09-14 21:46:00.000"
"Bpr95YV1"	"0"	"survey"	"announcement"	"bar1"	"trigger"	"61.49123896917204"	"23.753779367812996"	"2017-09-14 19:30:00.000"
"G8UyZWfV"	"0"	"advert"	"announcement"	"bar1"	"close"	"61.50175828030743"	"23.768448791237194"	"2017-09-14 20:08:00.000"
"6uxDHnYk"	"0"	"survey"	"non-commercial"	"bar1"	"close"	"61.496873701431475"	"23.7723867131038"	"2017-09-14 16:32:00.000"
"fuEDH8Y9"	"0"	"advert"	"commercial"	"bar1"	"history"	"61.49580952216261"	"23.744816381538595"	"2017-09-14 17:55:00.000"
"6l5X6LFK"	"0"	"advert"	"event"	"bar1"	"close"	"61.497919480605546"	"23.75332671449183"	"2017-09-14 20:14:00.000"
"PVwCAeEm"	"0"	"data"	"announcement"	"bar1"	"swipe_away"	"61.50166757966622"	"23.764434031422596"	"2017-09-14 16:15:00.000"
"zWwj9yin"	"0"	"advert"	"non-commercial"	"bar1"	"history"	"61.492438623759924"	"23.763773993217082"	"2017-09-14 18:60:00.000"
"zKIdOK8y"	"0"	"survey"	"announcement"	"bar1"	"answer"	"61.50002948784666"	"23.760691414365212"	"2017-09-14 20:33:00.000"
"3aExKeEG"	"0"	"data"	"announcement"	"bar1"	"read"	"61.50244185215995"	"23.747452854051442"	"2017-09-14 20:27:00.000"
"0qYcoLq8"	"0"	"survey"	"announcement"	"bar1"	"answer"	"61.49475117760056"	"23.74111098437684"	"2017-09-14 19:13:00.000"
"wBcH5qZi"	"0"	"survey"	"commercial"	"bar1"	"trigger"	"61.49667532832246"	"23.762644292797145"	"2017-09-14 16:25:00.000"
"x8TfhlmH"	"0"	"data"	"non-commercial"	"bar1"	"answer"	"61.49452280335507"	"23.74852190257286"	"2017-09-14 20:55:00.000"
"tYcsPEtN"	"0"	"survey"	"non-commercial"	"bar1"	"close"	"61.50010615275145"	"23.736612908216994"	"2017-09-14 21:13:00.000"
"R4m3Z2jP"	"0"	"advert"	"event"	"bar1"	"read"	"61.49611311605954"	"23.742922802441242"	"2017-09-14 16:49:00.000"
"XVRjAzge"	"0"	"survey"	"non-commercial"	"bar1"	"show"	"61.494140019240646"	"23.741479780489378"	"2017-09-14 17:09:00.000"
"6yJiG9Gb"	"0"	"data"	"announcement"	"bar1"	"close"	"61.49122635462984"	"23.741211046621068"	"2017-09-14 17:33:00.000"
"ySlaQLqf"	"0"	"advert"	"commercial"	"bar1"	"trigger"	"61.501629465565685"	"23.763124048451154"	"2017-09-14 17:31:00.000"
"pTH8XezQ"	"0"	"advert"	"event"	"bar1"	"answer"	"61.50254069603767"	"23.765588454260847"	"2017-09-14 18:30:00.000"
"UntNhjxc"	"0"	"advert"	"non-commercial"	"bar1"	"history"	"61.499638983864806"	"23.740381628055754"	"2017-09-14 16:06:00.000"
"94bDzxMh"	"0"	"advert"	"commercial"	"bar1"	"swipe_away"	"61.496433498203146"	"23.770879035236703"	"2017-09-14 19:11:00.000"
"jFhTnC2B"	"0"	"advert"	"event"	"bar1"	"trigger"	"61.49750439845726"	"23.734304697369215"	"2017-09-14 18:20:00.000"
"nWtLQvlf"	"0"	"survey"	"announcement"	"bar1"	"read"	"61.49949911507242"	"23.743965526027218"	"2017-09-14 20:50:00.000"
"0raAbbwC"	"0"	"survey"	"non-commercial"	"bar1"	"trigger"	"61.49756732055863"	"23.750741151929585"	"2017-09-14 17:29:00.000"
"5bYoxeWt"	"0"	"advert"	"commercial"	"bar1"	"history"	"61.50055764102872"	"23.741652353019436"	"2017-09-14 21:33:00.000"
"wc269iPq"	"0"	"data"	"event"	"bar1"	"answer"	"61.50254279990746"	"23.74546615111283"	"2017-09-14 21:48:00.000"
"NTup4cq2"	"0"	"survey"	"non-commercial"	"bar1"	"answer"	"61.493846091538266"	"23.752366005098693"	"2017-09-14 18:02:00.000"
"PcKlSv6u"	"0"	"data"	"announcement"	"bar1"	"swipe_away"	"61.4953945669066"	"23.747247746403758"	"2017-09-14 21:04:00.000"
"fQx0HCQa"	"0"	"survey"	"commercial"	"bar1"	"swipe_away"	"61.50214033974967"	"23.764403673824336"	"2017-09-14 16:58:00.000"
"wmwWsuSV"	"0"	"survey"	"non-commercial"	"bar1"	"history"	"61.497620955037775"	"23.74204684458798"	"2017-09-14 18:07:00.000"
"7onSaCIE"	"0"	"survey"	"commercial"	"bar1"	"swipe_away"	"61.502005851125205"	"23.773066604653085"	"2017-09-14 21:16:00.000"
"xRUwsRbU"	"0"	"data"	"announcement"	"bar1"	"history"	"61.500754693653334"	"23.76406346306065"	"2017-09-14 17:55:00.000"
"Zzda1Jvq"	"0"	"survey"	"event"	"bar1"	"close"	"61.494073002564605"	"23.76461691894505"	"2017-09-14 21:35:00.000"
"Xmc7NVfS"	"0"	"data"	"commercial"	"bar1"	"trigger"	"61.492550495043425"	"23.73550723884189"	"2017-09-14 19:19:00.000"
"ta7Pgm1Y"	"0"	"survey"	"non-commercial"	"bar1"	"trigger"	"61.493042600671664"	"23.771322830230034"	"2017-09-14 19:32:00.000"
"oW9DEBqP"	"0"	"survey"	"event"	"bar1"	"trigger"	"61.49742461989801"	"23.734933332904347"	"2017-09-14 20:11:00.000"
"52F4wYkt"	"0"	"survey"	"non-commercial"	"bar1"	"trigger"	"61.4943876651661"	"23.75920098685705"	"2017-09-14 17:32:00.000"
"bsTSMGaY"	"0"	"advert"	"commercial"	"bar1"	"show"	"61.491615573322676"	"23.77176642521368"	"2017-09-14 19:29:00.000"
"DZPipntR"	"0"	"advert"	"event"	"bar1"	"read"	"61.49647654719176"	"23.74792935352817"	"2017-09-14 18:17:00.000"
"CJxfkPvo"	"0"	"data"	"non-commercial"	"bar1"	"answer"	"61.50137800122849"	"23.739117479228355"	"2017-09-14 16:07:00.000"
"hloQ1RWM"	"0"	"advert"	"announcement"	"bar1"	"answer"	"61.502511484144925"	"23.745407807154294"	"2017-09-14 20:37:00.000"
"UezGl5Fc"	"0"	"advert"	"announcement"	"bar1"	"show"	"61.494125654260905"	"23.750623393992836"	"2017-09-14 21:46:00.000"
"DZXLkYzk"	"0"	"survey"	"announcement"	"bar1"	"answer"	"61.49430013064905"	"23.740078338184475"	"2017-09-14 18:20:00.000"
"6m7cOn9f"	"0"	"advert"	"non-commercial"	"bar1"	"read"	"61.49634738302322"	"23.75282506217315"	"2017-09-14 17:06:00.000"
"c3oXRKR2"	"0"	"advert"	"commercial"	"bar1"	"read"	"61.49067924691052"	"23.768268710251277"	"2017-09-14 19:37:00.000"
"XVRjAzge"	"0"	"data"	"announcement"	"bar1"	"swipe_away"	"61.497729815621845"	"23.757238484286635"	"2017-09-14 16:16:00.000"
"xsdmGPvr"	"0"	"survey"	"event"	"bar1"	"answer"	"61.49096740535908"	"23.76140153199873"	"2017-09-14 18:42:00.000"
"k2HerUEw"	"0"	"data"	"announcement"	"bar1"	"show"	"61.49771557401434"	"23.751418377163297"	"2017-09-14 18:44:00.000"
"Gd0X3FrY"	"0"	"data"	"event"	"bar1"	"history"	"61.49228612956843"	"23.77138649582174"	"2017-09-14 19:39:00.000"
"aIlzmf1t"	"0"	"survey"	"announcement"	"bar1"	"history"	"61.500987686535744"	"23.750926548081218"	"2017-09-14 17:55:00.000"
"s5z7O5rJ"	"0"	"advert"	"non-commercial"	"bar1"	"answer"	"61.49912311870487"	"23.772285854091162"	"2017-09-14 19:19:00.000"
"7cYTqREJ"	"0"	"data"	"non-commercial"	"bar1"	"show"	"61.5009456940184"	"23.738004756134167"	"2017-09-14 19:10:00.000"
"ZQ0uZcYX"	"0"	"advert"	"event"	"bar1"	"read"	"61.49960584372672"	"23.763516301966263"	"2017-09-14 17:15:00.000"
"fITa8NIK"	"0"	"survey"	"event"	"bar1"	"close"	"61.49133098014695"	"23.767719375480628"	"2017-09-14 17:44:00.000"
"sJC7yc4j"	"0"	"survey"	"commercial"	"bar1"	"history"	"61.50233887184828"	"23.74815213152376"	"2017-09-14 20:29:00.000"
"lhtYcERs"	"0"	"advert"	"event"	"bar1"	"trigger"	"61.5015087296062"	"23.75502051768566"	"2017-09-14 20:10:00.000"
"tQOp2lNU"	"0"	"data"	"non-commercial"	"bar1"	"history"	"61.49505895187853"	"23.765710071747975"	"2017-09-14 21:18:00.000"
"iuwwzXlc"	"0"	"advert"	"event"	"bar1"	"close"	"61.49431058271619"	"23.73657902388874"	"2017-09-14 17:56:00.000"
"pgDiqRu3"	"0"	"survey"	"non-commercial"	"bar1"	"history"	"61.50104928144612"	"23.76486376299637"	"2017-09-14 16:43:00.000"
"Y63wLN6G"	"0"	"data"	"non-commercial"	"bar1"	"swipe_away"	"61.49252744156538"	"23.765673166168174"	"2017-09-14 19:54:00.000"
"nDT1sbfm"	"0"	"data"	"announcement"	"bar1"	"read"	"61.49280564335762"	"23.74220989021207"	"2017-09-14 17:31:00.000"
"tq1jxclx"	"0"	"advert"	"non-commercial"	"bar1"	"history"	"61.49557973960235"	"23.7587006169179"	"2017-09-14 17:22:00.000"
"4MHFZF0y"	"0"	"data"	"announcement"	"bar1"	"trigger"	"61.49714771116327"	"23.753129093829635"	"2017-09-14 20:02:00.000"
"LP3hUi4t"	"0"	"advert"	"commercial"	"bar1"	"history"	"61.49608832947889"	"23.74775146415889"	"2017-09-14 18:44:00.000"
"UTYi7ZxB"	"0"	"survey"	"announcement"	"bar1"	"swipe_away"	"61.498937147257124"	"23.754292794045508"	"2017-09-14 21:34:00.000"
"T6pG0dYN"	"0"	"survey"	"event"	"bar1"	"history"	"61.50293502540637"	"23.770460476552877"	"2017-09-14 20:60:00.000"
"AAvft40f"	"0"	"advert"	"announcement"	"bar1"	"history"	"61.49340153138132"	"23.753886253745705"	"2017-09-14 19:43:00.000"
"7fBIOtN1"	"0"	"data"	"announcement"	"bar1"	"read"	"61.49581903105459"	"23.740835829635145"	"2017-09-14 21:32:00.000"
"ySlaQLqf"	"0"	"advert"	"event"	"bar1"	"history"	"61.4987795500113"	"23.758381992528914"	"2017-09-14 21:46:00.000"
"aYLN4CaL"	"0"	"advert"	"commercial"	"bar1"	"trigger"	"61.49748154442795"	"23.760680111586623"	"2017-09-14 20:41:00.000"
"D0vgWN88"	"0"	"data"	"event"	"bar1"	"trigger"	"61.502253884166585"	"23.74887030629058"	"2017-09-14 20:53:00.000"
"ncn5RLwO"	"0"	"survey"	"commercial"	"bar1"	"close"	"61.492463436496905"	"23.7553979204475"	"2017-09-14 17:21:00.000"
"9dXIyK25"	"0"	"advert"	"commercial"	"bar1"	"close"	"61.49386251172934"	"23.755986724919563"	"2017-09-14 16:35:00.000"
"Mpgc5QWd"	"0"	"data"	"announcement"	"bar1"	"show"	"61.50181319246687"	"23.75938054487279"	"2017-09-14 20:15:00.000"
"gGTJ5wQP"	"0"	"survey"	"commercial"	"bar1"	"swipe_away"	"61.494527566194925"	"23.759686463193763"	"2017-09-14 18:13:00.000"
"y4oFEMBA"	"0"	"advert"	"non-commercial"	"bar1"	"close"	"61.49475128164865"	"23.765094205597435"	"2017-09-14 16:40:00.000"
"Gl6rGhHo"	"0"	"survey"	"announcement"	"bar1"	"answer"	"61.49448548633906"	"23.769175511788074"	"2017-09-14 21:57:00.000"
"8WpydhDY"	"0"	"advert"	"announcement"	"bar1"	"close"	"61.497529412962194"	"23.769058101525243"	"2017-09-14 16:29:00.000"
"59eNueoP"	"0"	"data"	"commercial"	"bar1"	"history"	"61.4905121617651"	"23.757464998996085"	"2017-09-14 20:05:00.000"
"szloh21c"	"0"	"advert"	"announcement"	"bar1"	"read"	"61.501140992334925"	"23.737611552106586"	"2017-09-14 18:22:00.000"
"D0vgWN88"	"0"	"survey"	"non-commercial"	"bar1"	"show"	"61.497242788535765"	"23.76863089435572"	"2017-09-14 19:21:00.000"
"1j8FMlXm"	"0"	"survey"	"announcement"	"bar1"	"read"	"61.496216435777974"	"23.75417117695702"	"2017-09-14 17:52:00.000"
"cuZ4j1Tm"	"0"	"survey"	"announcement"	"bar1"	"trigger"	"61.49718609793813"	"23.751691592436906"	"2017-09-14 17:13:00.000"
"FTzm9Sjl"	"0"	"survey"	"event"	"bar1"	"read"	"61.49329702174517"	"23.7708198486955"	"2017-09-14 20:53:00.000"
"coQCTjyb"	"0"	"survey"	"commercial"	"bar1"	"read"	"61.502824594815344"	"23.75848917266919"	"2017-09-14 17:09:00.000"
"G1Oy6WSs"	"0"	"advert"	"non-commercial"	"bar1"	"trigger"	"61.494704360806246"	"23.741444787303195"	"2017-09-14 18:14:00.000"
"eerR85wT"	"0"	"survey"	"commercial"	"bar1"	"swipe_away"	"61.50282788040185"	"23.76107441708148"	"2017-09-14 17:46:00.000"
"OMk7K7Ok"	"0"	"advert"	"non-commercial"	"bar1"	"trigger"	"61.49558209003049"	"23.748987744937377"	"2017-09-14 18:14:00.000"
"HlohXeK9"	"0"	"survey"	"announcement"	"bar1"	"close"	"61.49322322133583"	"23.73596753414023"	"2017-09-14 16:57:00.000"
"G0SxzR9I"	"0"	"advert"	"event"	"bar1"	"history"	"61.499140541439054"	"23.756363602559144"	"2017-09-14 19:17:00.000"
"R4m3Z2jP"	"0"	"data"	"non-commercial"	"bar1"	"close"	"61.49360825384222"	"23.763475079928444"	"2017-09-14 17:09:00.000"
"AdeoND52"	"0"	"data"	"commercial"	"bar1"	"history"	"61.49937638128068"	"23.74871705220661"	"2017-09-14 17:18:00.000"
"rlAZpBFT"	"0"	"data"	"non-commercial"	"bar1"	"history"	"61.502055302495314"	"23.768566014309815"	"2017-09-14 19:59:00.000"
"dKD9BEIl"	"0"	"survey"	"announcement"	"bar1"	"close"	"61.50239988666785"	"23.741102859902107"	"2017-09-14 21:49:00.000"
"W7Dxdb4n"	"0"	"survey"	"announcement"	"bar1"	"trigger"	"61.49057805393985"	"23.767077702824277"	"2017-09-14 18:51:00.000"
"Xh9WuwwB"	"0"	"advert"	"announcement"	"bar1"	"show"	"61.494304270866394"	"23.74053755368013"	"2017-09-14 16:53:00.000"
"PJ5TsqzT"	"0"	"data"	"non-commercial"	"bar1"	"show"	"61.49116931717312"	"23.74812278473966"	"2017-09-14 16:09:00.000"
"h57Xvxq4"	"0"	"advert"	"announcement"	"bar1"	"swipe_away"	"61.49617405411634"	"23.742085681814594"	"2017-09-14 19:01:00.000"
"uaytqwVK"	"0"	"advert"	"non-commercial"	"bar1"	"read"	"61.49749533746351"	"23.740004256969833"	"2017-09-14 20:40:00.000"
"EOWAMsz8"	"0"	"advert"	"commercial"	"bar1"	"show"	"61.491707945700206"	"23.75359286311756"	"2017-09-14 16:24:00.000"
"XbuZKL7C"	"0"	"data"	"commercial"	"bar1"	"show"	"61.498654635225265"	"23.761086118903993"	"2017-09-14 20:25:00.000"
"ObrSgIt2"	"0"	"survey"	"non-commercial"	"bar1"	"trigger"	"61.492729219837315"	"23.757816793046594"	"2017-09-14 17:18:00.000"
"Zpj5wnfG"	"0"	"survey"	"commercial"	"bar1"	"swipe_away"	"61.49399722983729"	"23.749615826477072"	"2017-09-14 21:15:00.000"
"wQuB8Qum"	"0"	"data"	"announcement"	"bar1"	"close"	"61.5023087028623"	"23.747541021658712"	"2017-09-14 19:23:00.000"
"Y0gBKEKc"	"0"	"advert"	"commercial"	"bar1"	"read"	"61.50290445177347"	"23.764292970240103"	"2017-09-14 17:21:00.000"
"iCX1zrLC"	"0"	"survey"	"commercial"	"bar1"	"history"	"61.49101794686017"	"23.74569817910807"	"2017-09-14 16:55:00.000"
"klvrnhbE"	"0"	"data"	"non-commercial"	"bar1"	"answer"	"61.499578191992335"	"23.774180287125695"	"2017-09-14 20:40:00.000"
"jG6XkDLN"	"0"	"data"	"non-commercial"	"bar1"	"show"	"61.49422739267119"	"23.76075970785521"	"2017-09-14 16:09:00.000"
"QExZz2Tp"	"0"	"data"	"non-commercial"	"bar1"	"history"	"61.50096207930956"	"23.751557214454223"	"2017-09-14 20:32:00.000"
"kNRqWCyt"	"0"	"advert"	"event"	"bar1"	"close"	"61.50008060112132"	"23.766010355273448"	"2017-09-14 18:42:00.000"
"nijTsQdH"	"0"	"advert"	"non-commercial"	"bar1"	"trigger"	"61.49918259082321"	"23.756494408430466"	"2017-09-14 16:16:00.000"
"PvktwK5Z"	"0"	"advert"	"non-commercial"	"bar1"	"read"	"61.50052803434208"	"23.742853751802677"	"2017-09-14 16:08:00.000"
"cuZ4j1Tm"	"0"	"advert"	"commercial"	"bar1"	"history"	"61.49971735786216"	"23.77036582662994"	"2017-09-14 21:51:00.000"
"T7HOCjyj"	"0"	"data"	"announcement"	"bar1"	"read"	"61.490456159934936"	"23.753237237326633"	"2017-09-14 19:55:00.000"
"c0FbYgu7"	"0"	"survey"	"non-commercial"	"bar1"	"history"	"61.49305644289869"	"23.755324094390385"	"2017-09-14 20:40:00.000"
"jbgR8gvb"	"0"	"advert"	"announcement"	"bar1"	"close"	"61.49975057941828"	"23.77349311515704"	"2017-09-14 20:54:00.000"
"tp8FwA2U"	"0"	"data"	"event"	"bar1"	"trigger"	"61.497339014292514"	"23.77113957340419"	"2017-09-14 18:37:00.000"
"LkESFemU"	"0"	"data"	"non-commercial"	"bar1"	"show"	"61.5008315070381"	"23.750623982935593"	"2017-09-14 18:60:00.000"
"tkYUNMT4"	"0"	"advert"	"announcement"	"bar1"	"swipe_away"	"61.495369763804"	"23.767025062204617"	"2017-09-14 19:13:00.000"
"IUWj0AnH"	"0"	"survey"	"announcement"	"bar1"	"show"	"61.49797306825036"	"23.74152815989402"	"2017-09-14 19:17:00.000"
"CgduUVV8"	"0"	"data"	"non-commercial"	"bar1"	"read"	"61.50150761068735"	"23.76023117203892"	"2017-09-14 19:27:00.000"
"hnkp7O7H"	"0"	"advert"	"event"	"bar1"	"show"	"61.491494203839174"	"23.764202372098637"	"2017-09-14 17:42:00.000"
"57baQizO"	"0"	"survey"	"non-commercial"	"bar1"	"answer"	"61.50303496507247"	"23.767790433181798"	"2017-09-14 16:04:00.000"
"1VPEUtM0"	"0"	"data"	"announcement"	"bar1"	"swipe_away"	"61.49892009574637"	"23.767065272869594"	"2017-09-14 18:56:00.000"
"DQjjDrVo"	"0"	"advert"	"event"	"bar1"	"swipe_away"	"61.494981350743664"	"23.747541758616528"	"2017-09-14 21:31:00.000"
"SNF7OROn"	"0"	"survey"	"non-commercial"	"bar1"	"swipe_away"	"61.49860041045311"	"23.760594511714505"	"2017-09-14 16:04:00.000"
"hloQ1RWM"	"0"	"advert"	"commercial"	"bar1"	"trigger"	"61.49153335515708"	"23.734922226015108"	"2017-09-14 21:58:00.000"
"Nhi1yjlY"	"0"	"survey"	"event"	"bar1"	"history"	"61.495095690150194"	"23.75655271374799"	"2017-09-14 20:46:00.000"
"MLhfj6Fr"	"0"	"survey"	"non-commercial"	"bar1"	"answer"	"61.50174562889216"	"23.738831646469894"	"2017-09-14 18:10:00.000"
"OoYffwV6"	"0"	"data"	"announcement"	"bar1"	"read"	"61.49867670238796"	"23.748800347635456"	"2017-09-14 19:53:00.000"
"j7syQXN0"	"0"	"survey"	"announcement"	"bar1"	"close"	"61.49600112143422"	"23.768242188652582"	"2017-09-14 16:57:00.000"
"Z3jNYa3S"	"0"	"data"	"non-commercial"	"bar1"	"show"	"61.502383713345665"	"23.762603658841297"	"2017-09-14 20:31:00.000"
"B2rjvqyJ"	"0"	"advert"	"event"	"bar1"	"history"	"61.495610266855934"	"23.755940374029"	"2017-09-14 16:44:00.000"
"okznZ2Zn"	"0"	"advert"	"announcement"	"bar1"	"read"	"61.502799986479545"	"23.750151395837587"	"2017-09-14 21:51:00.000"
"17IwR7te"	"0"	"survey"	"announcement"	"bar1"	"answer"	"61.49960410067848"	"23.764528558038617"	"2017-09-14 20:21:00.000"
"nj3PRIHt"	"0"	"survey"	"commercial"	"bar1"	"close"	"61.49605075519255"	"23.737405884784874"	"2017-09-14 17:56:00.000"
"rgqMoEy8"	"0"	"data"	"non-commercial"	"bar1"	"swipe_away"	"61.4947271002596"	"23.762206932559987"	"2017-09-14 17:17:00.000"
"W05GDgpo"	"0"	"survey"	"event"	"bar1"	"trigger"	"61.49616968759963"	"23.773633508974996"	"2017-09-14 20:47:00.000"
"OLLnPrcl"	"0"	"survey"	"non-commercial"	"bar1"	"history"	"61.491949527269185"	"23.743822324765677"	"2017-09-14 16:32:00.000"
"incntfMF"	"0"	"survey"	"commercial"	"bar1"	"history"	"61.493070594156954"	"23.75755016714424"	"2017-09-14 16:06:00.000"
"F3ozAcM3"	"0"	"data"	"non-commercial"	"bar1"	"read"	"61.49525143726114"	"23.756022901397806"	"2017-09-14 19:37:00.000"
"ovy5vbo7"	"0"	"advert"	"non-commercial"	"bar1"	"read"	"61.493261879944235"	"23.77344903537771"	"2017-09-14 16:58:00.000"
"hnkp7O7H"	"0"	"survey"	"commercial"	"bar1"	"trigger"	"61.49911036283016"	"23.77344166129774"	"2017-09-14 18:40:00.000"
"cHNLNxNu"	"0"	"advert"	"non-commercial"	"bar1"	"show"	"61.49337572021741"	"23.73803997631546"	"2017-09-14 19:25:00.000"
"5BVhJ7w8"	"0"	"survey"	"announcement"	"bar1"	"swipe_away"	"61.498177837363315"	"23.742861791692032"	"2017-09-14 19:43:00.000"
"OTVS2RQh"	"0"	"survey"	"non-commercial"	"bar1"	"answer"	"61.499974562325605"	"23.76881907622401"	"2017-09-14 18:18:00.000"
"KKftmG5Y"	"0"	"data"	"non-commercial"	"bar1"	"close"	"61.503362134646906"	"23.7672091092289"	"2017-09-14 16:50:00.000"
"hsXThOts"	"0"	"advert"	"commercial"	"bar1"	"close"	"61.49447200589191"	"23.76551823453149"	"2017-09-14 18:57:00.000"
"okznZ2Zn"	"0"	"survey"	"event"	"bar1"	"read"	"61.490873529232275"	"23.765282031338483"	"2017-09-14 19:25:00.000"
"QkPAGqRW"	"0"	"advert"	"commercial"	"bar1"	"answer"	"61.49264218585576"	"23.760466514722495"	"2017-09-14 16:49:00.000"
"IihYiKte"	"0"	"data"	"announcement"	"bar1"	"show"	"61.50020805928701"	"23.74994824301816"	"2017-09-14 16:43:00.000"
"QByUSgPp"	"0"	"data"	"event"	"bar1"	"read"	"61.50335830902243"	"23.75883675853783"	"2017-09-14 21:18:00.000"
"uNjk14DU"	"0"	"survey"	"announcement"	"bar1"	"close"	"61.50310904478262"	"23.750300490471716"	"2017-09-14 21:01:00.000"
"oGxtVkza"	"0"	"advert"	"non-commercial"	"bar1"	"answer"	"61.49700657461368"	"23.76298179301498"	"2017-09-14 20:43:00.000"
"OTVS2RQh"	"0"	"advert"	"announcement"	"bar1"	"trigger"	"61.49821590567952"	"23.768621447350842"	"2017-09-14 20:27:00.000"
"6r7PBjva"	"0"	"advert"	"commercial"	"bar1"	"swipe_away"	"61.50061037597557"	"23.766005931530305"	"2017-09-14 18:19:00.000"
"EuFWGdoS"	"0"	"data"	"event"	"bar1"	"close"	"61.494429320885665"	"23.75901337286688"	"2017-09-14 21:29:00.000"
"hB3grqxZ"	"0"	"advert"	"non-commercial"	"bar1"	"show"	"61.495263206041216"	"23.75341247322995"	"2017-09-14 19:52:00.000"
"vnika0wy"	"0"	"data"	"announcement"	"bar1"	"swipe_away"	"61.49183457442293"	"23.74322710907657"	"2017-09-14 21:49:00.000"
"0C1dQnoa"	"0"	"data"	"commercial"	"bar1"	"close"	"61.50139955862906"	"23.75743436873703"	"2017-09-14 18:56:00.000"
"ne7B6Vbd"	"0"	"data"	"non-commercial"	"bar1"	"answer"	"61.49831834012692"	"23.762387011612784"	"2017-09-14 19:56:00.000"
"mzflaAWu"	"0"	"advert"	"commercial"	"bar1"	"answer"	"61.499385803489325"	"23.771602902878886"	"2017-09-14 19:01:00.000"
"gSbRrCjh"	"0"	"advert"	"non-commercial"	"bar1"	"swipe_away"	"61.49287253403798"	"23.75057022134551"	"2017-09-14 17:28:00.000"
"ZaBxI9hA"	"0"	"advert"	"event"	"bar1"	"history"	"61.49849999709834"	"23.73478432864114"	"2017-09-14 17:60:00.000"
